"Forecast","Outcome"
0.154724792109831,0
0.13163299609069,0
0.105700122042467,0
0.793301297339914,1
0.730964006550492,1
0.565932723086403,1
0.668858012754888,1
0.546320252591766,0
0.473610007609419,1
0.423109961213611,0
0.463768684573616,0
0.793709959367153,1
0.214419831093414,0
0.887633666094241,1
0.632305571644596,1
0.475971142834083,1
0.141463718802181,0
0.812862917757529,1
0.750038980425743,0
0.676531542826312,1
0.168668274694176,0
0.278330082009813,0
0.754902651381121,1
0.36793949156535,1
0.592122594244275,0
0.7741955228202,1
0.534554373447728,1
0.763743664748636,1
0.562827844886423,1
0.737408831354789,1
0.103468154897765,0
0.238164162837708,0
0.291051982119587,0
0.342574684215699,0
0.850758864488073,1
0.536761040175283,1
0.328002303515214,0
0.160692469410664,0
0.743070810355413,0
0.509701657222049,0
0.453885175764617,1
0.397007866160484,0
0.780468195444312,1
0.661154550231655,1
0.755043697030324,1
0.398064535987753,0
0.402231774273276,0
0.907893118382663,1
0.336597164339836,0
0.757730433794905,0
0.724544380905108,1
0.243853390299863,0
0.60312812772971,1
0.303701274980403,1
0.971811887539956,1
0.0980341576171214,0
0.42994063894644,1
0.406884718616483,0
0.614970814828466,1
0.931103424589937,1
0.37877110352667,0
0.701832446742627,0
0.430225331041087,1
0.347489515740652,1
0.453833530098114,1
0.167407510226857,1
0.136637430495386,0
0.180729232743976,0
0.127294991644826,0
0.642902817391367,1
0.554960521823442,1
0.160660496663819,0
0.338374987493753,1
0.832667563205166,1
0.945586789932218,1
0.657174483761611,1
0.443514643999076,1
0.861138373267188,1
0.553728816576503,1
0.581144038500237,1
0.395171677621619,1
0.69781543910096,1
0.185784360945872,0
0.395026725376327,0
0.479759213953513,0
0.234249741570481,0
0.267691230011746,1
0.185125508988578,0
0.783808574163285,1
0.352322226991151,0
0.350511724503093,0
0.552481789750024,1
0.137418910313228,0
0.48319685264868,0
0.203878209821935,0
0.210032770693808,0
0.509896924974938,0
0.73457419480452,0
0.205266641423388,1
0.148384538773193,0
0.353995885929609,1
0.460315993954576,0
0.341053331406043,0
0.455765820847471,0
0.699953940474761,1
0.617300345586202,0
0.082892315566518,0
0.389162703245603,0
0.259188612726148,0
0.222318867593636,0
0.347491040624071,1
0.747720929565977,1
0.632208302683151,1
0.306933306063969,0
0.549320781965504,1
0.350744440642526,0
0.204288542847807,0
0.606388892108901,0
0.283634191211145,1
0.332374468181855,0
0.633449851741071,1
0.8366186584637,1
0.184186764458718,0
0.730323639587433,1
0.0458345898788052,0
0.527282462364343,0
0.594409959523419,0
0.0417858481427639,0
0.409696476683003,0
0.533257271411345,1
0.730206256958472,1
0.460210633333279,0
0.723281310653152,1
0.425601459884873,1
0.608538360338284,0
0.814134287948748,1
0.690223963955328,1
0.863775744612537,1
0.567950003459348,0
0.56963446709594,1
0.160823508575053,0
0.361755804868112,0
0.506142486948235,1
0.31006413526011,0
0.430237577332495,0
0.355779431287352,1
0.890618828765731,1
0.670999094424702,1
0.25636056788723,0
0.571083119246576,1
0.408586784970872,1
0.604474692414197,1
0.772738988594975,1
0.63920174566475,1
0.29199759008663,0
0.147627192360862,0
0.246725906391521,0
0.352322460129783,0
0.73165940849825,1
0.237232665396269,1
0.427448786252884,0
0.51453718365005,1
0.858042073922832,0
0.244564653865302,0
0.694130475063115,1
0.403958727718926,1
0.862981962941341,1
0.356571334063661,1
0.196998865267913,0
0.56590206404744,1
0.666280491782906,1
0.0675286646503766,0
0.455799333323141,0
0.576356028522216,0
0.581125564674806,0
0.535577967493125,1
0.0643972426944787,0
0.69305194833816,0
0.440992017794596,1
0.546488307247369,0
0.614634244876921,0
0.617964234278578,1
0.602663493574785,0
0.470703177198365,1
0.426375409128773,1
0.31911866082939,0
0.790872008346231,1
0.611609506141861,1
0.238569374496669,0
0.660649519672381,1
0.727401650938662,0
0.516885976410196,1
0.550322968791369,0
0.438022684201201,1
0.767849221698193,0
0.0587363641939772,0
0.34930926833631,1
0.27790904384303,1
0.463358809356662,0
0.318827608075636,0
0.547616652118171,0
0.682152358888534,1
0.614913057346627,0
0.529494043992198,1
0.838073337225269,0
0.663786527484583,1
0.550126530415946,1
0.455951454853763,0
0.308198410725606,1
0.784678036978101,1
0.589045604286908,0
0.766657803099701,1
0.671769667502111,1
0.744585380205158,1
0.083971966242947,0
0.694425624691557,1
0.604381165566954,1
0.625204389744236,0
0.766224627693685,1
0.530853947411245,0
0.616026811377262,1
0.559869783311207,1
0.414871055078468,1
0.829236580816362,0
0.389130556894802,0
0.380198349040272,1
0.200879303150742,0
0.614518564040364,1
0.306932474250389,0
0.8018140342709,0
0.781638933055186,1
0.990103353221041,1
0.646865813733084,1
0.594044989777462,0
0.733279942410882,0
0.239463088116749,0
0.714484696176618,0
0.338423940099589,0
0.39075746228472,0
0.187657159023959,0
0.702986229417305,1
0.826047431445446,0
0.553796614544083,1
0.446559739251922,1
0.493299557544508,0
0.260050917681162,0
0.518076043628511,1
0.725400945032409,0
0.462663144913497,0
0.732979476199699,0
0.763417095430526,1
0.149426994001007,0
0.519061317905236,1
0.294016384121478,1
0.763237379540945,1
0.648527669081317,0
0.729168588440074,1
0.275272797420796,1
0.402526699077838,0
0.430889073756075,0
0.0834696902299862,1
0.96963699129986,1
0.328183344398704,0
0.594165813373229,1
0.397450602213327,0
0.501956457637904,0
0.312242670357698,1
0.81443092109799,1
0.645055800412255,0
0.309539271436246,0
0.550997960208836,1
0.284611010214702,0
0.295300273549631,0
0.432458991633357,1
0.402924970486473,1
0.63813671156218,1
0.499304523538213,0
0.619289055351939,0
0.632497575312835,1
0.745705069726885,1
0.699807105446943,0
0.575871433822453,1
0.269807193297646,0
0.437359141816535,1
0.836760621688519,1
0.769831134117434,1
0.715912304796965,1
0.255632347444889,0
0.836189077638536,1
0.595379646399839,1
0.691954205616371,1
0.675102797103604,0
0.559514938226233,0
0.618032189071929,0
0.462735503559378,0
0.313798827131581,0
0.317893868731572,0
0.592927343457991,1
0.411905578876389,1
0.237156911263921,1
0.805291499120717,0
0.859908272070566,1
0.842603656801843,0
0.119706948686121,0
0.182728645687524,0
0.862440408232458,1
0.176861364334895,0
0.618149637690266,1
0.237193533279385,0
0.325326324249933,1
0.271353521445932,1
0.498423144850763,0
0.6001611400094,1
0.697788820535227,1
0.606842669439165,0
0.658247554847626,1
0.734457222164397,1
0.571867196790238,1
0.376716125655755,0
0.634707849212457,0
0.249783340585387,0
0.777779790487353,0
0.681218751673802,1
0.573176472932734,0
0.506769128761031,1
0.557640580545556,1
0.485142721162456,0
0.70530147626062,1
0.766997987845824,1
0.547551146408424,0
0.559173416763622,1
0.868915541304511,1
0.433798146504269,0
0.254143767305766,0
0.881370131909123,1
0.302895295161859,0
0.662812815457259,0
0.89333871908862,1
0.825885542812406,1
0.628210973863833,1
0.43622105559604,1
0.425286057141593,1
0.537102955543247,1
0.387753412481429,1
0.193696384595895,0
0.807963723291942,1
0.114513277281887,0
0.328676930382194,0
0.336116262266524,1
0.811603817714184,1
0.111006365725246,1
0.671461370107989,0
0.521363762930693,1
0.561663787847072,0
0.859421285606529,1
0.499615832223407,1
0.490701862272003,1
0.880955426054952,1
0.46872799003358,0
0.495254239732261,1
0.428905845542345,0
0.283572739576325,0
0.814795219625581,1
0.0688430569292122,1
0.285765300452118,1
0.239329465922489,0
0.22367391721947,0
0.586911907829565,0
0.44720240194058,1
0.339843397403587,0
0.715765398623913,1
0.234565007687324,0
0.409743172929467,1
0.558471883300268,1
0.606090434311978,0
0.559659424148429,1
0.682600437718369,1
0.803824105718353,0
0.777486954441366,1
0.514023303319933,1
0.201345584281182,0
0.570729241608605,1
0.556100707316534,0
0.509794563277007,1
0.239071908920141,0
0.28471109334461,0
0.46618361542584,0
0.324212840028066,0
0.460089511967244,0
0.781404620660203,0
0.394790393455065,0
0.176272199559057,0
0.494396942715212,0
0.797185087736061,1
0.779355302869929,0
0.778653333985888,0
0.0733732674885118,0
0.507185623218761,0
0.510762254313247,0
0.0162951195112463,0
0.568356269828313,1
0.457244805786911,1
0.634332715649918,1
0.222796605348737,0
0.292925809724305,1
0.605023655671725,0
0.125771272215283,0
0.141893371335496,0
0.69530789301366,0
0.522430567553725,1
0.873415068845429,1
0.682899228361991,0
0.175192603010907,1
0.467355769278901,1
0.144956906973189,0
0.667232405589539,0
0.161764115567633,0
0.455921439836068,0
0.27771131680083,0
0.742148409393939,1
0.220657465218896,0
0.778696688643593,1
0.212556835337909,0
0.214535327771203,1
0.447203335425354,0
0.405392206598953,1
0.236745556767398,0
0.248919466250177,0
0.733215829428291,1
0.169175784662531,1
0.570967007284837,1
0.317698896278359,1
0.340219261010604,0
0.376019752770932,1
0.664867048841899,1
0.641182850103811,0
0.779759043707487,1
0.570053051961959,1
0.211689765020926,0
0.221164306409715,0
0.821890397897434,1
0.0789321859553179,0
0.134264858851707,1
0.931759040292777,1
0.354758626171246,1
0.524870111804789,0
0.64239831447249,1
0.116864492903678,1
0.627090961057571,0
0.363302971981159,1
0.831875211167039,1
0.357013820660636,0
0.665228538627124,1
0.440793134283251,0
0.839101352596348,1
0.244731055154757,0
0.645819869260943,1
0.790716810269781,1
0.821570923690195,1
0.139424236214116,0
0.681954318719019,0
0.408465703670472,1
0.659655618754516,1
0.204749809765451,0
0.476385536607176,1
0.524443074389088,1
0.594177980664832,0
0.149578983114751,0
0.445609737946934,1
0.791537481887678,0
0.706193735590365,0
0.547883681516222,1
0.540281333785413,1
0.232584831357447,0
0.306042259442868,0
0.511318468292966,1
0.396998472766029,0
0.531725427858976,1
0.403343330639735,0
0.414008237972235,1
0.522166792239142,0
0.601119282589597,1
0.419122562154505,0
0.285087711541314,1
0.447864500847233,0
0.213621445857193,0
0.827327221573806,1
0.141132122462266,1
0.645221930182421,1
0.560401635871058,1
0.421732837670014,1
0.688871503574806,1
0.895022406691785,1
0.720822457727912,1
0.696537639299306,0
0.701702948180071,0
0.888252889309578,1
0.809830372711116,1
0.633385071056656,1
0.266840694535068,0
0.646682394105778,1
0.61557612220213,1
0.586449661027455,0
0.872426577194039,1
0.681287072972412,0
0.311906316537467,1
0.757587526536986,1
0.377093750041229,1
0.784554487409484,1
0.677082981520246,1
0.675103876652332,0
0.632687751840771,1
0.425274010039972,0
0.223776963076024,0
0.613980989514356,1
0.245659240004389,1
0.830099813805258,0
0.609705957561616,0
0.675173616627677,0
0.246295978114076,0
0.529872831622337,1
0.482378227929497,0
0.218769475409053,0
0.548313355815173,1
0.272546097439161,0
0.453729064786312,1
0.458686892700813,0
0.387429688649821,0
0.4012326783665,0
0.822300412538664,1
0.116320977043976,1
0.455798191728181,1
0.531154052876545,1
0.144293977236086,0
0.338116296478293,0
0.493946494826538,0
0.765494817840456,1
0.2975061073364,0
0.614569119260329,1
0.592231839454362,1
0.690056857230064,1
0.457383870688698,0
0.812961573455212,0
0.3568764882301,0
0.699612695013754,1
0.281954647956273,1
0.126952616167492,0
0.228117864284591,0
0.940420132883206,1
0.865206285177611,1
0.844340937007918,0
0.537753519751975,0
0.7882805437868,1
0.135057891936656,0
0.222032769965791,0
0.735895849177886,1
0.22836844627443,1
0.550936559691784,1
0.302588426223707,0
0.354865925932436,1
0.548009671374505,0
0.371558492515253,0
0.470793774198542,0
0.80626375867254,0
0.283269907101578,0
0.408247079778636,0
0.688010956290655,0
0.597836130425703,0
0.669868699531693,1
0.0601072436024776,0
0.589207045533174,1
0.262397595228637,0
0.472175096848363,1
0.266576933500637,1
0.379892001041894,0
0.574548025110904,1
0.301538900380793,0
0.648914956547047,1
0.560062899302493,0
0.50059177429809,0
0.867216859255051,1
0.0644641470550911,1
0.398113743263292,1
0.404672702175582,0
0.410132870647664,1
0.115480915553651,1
0.989940329995002,1
0.853023540749114,1
0.230015145997204,0
0.623040878741697,0
0.581256329264799,0
0.88892676968234,1
0.442809772108537,0
0.170082974986477,0
0.501009221158314,0
0.0349167460622858,0
0.525449093655431,1
0.176247258785804,0
0.362868519198318,1
0.587214665359671,1
0.834529184545249,1
0.569785338553386,0
0.572141269066972,1
0.613119671227773,1
0.177396843955354,1
0.464531076384387,0
0.1793575152119,0
0.38552471964493,0
0.28827083965505,0
0.585829413562037,1
0.465647371867644,1
0.312122829685967,0
0.0955218385722463,0
0.100453528664402,0
0.419680172033243,1
0.186885215343412,0
0.42486658992479,1
0.841280839507522,1
0.512038475447111,0
0.701934010447905,1
0.162527216101251,1
0.168478858060896,1
0.377133187343176,0
0.135021834113707,0
0.245007837425544,0
0.585660526453937,1
0.61738042098948,0
0.328466706924076,1
0.688114544027411,0
0.36033204474281,0
0.495247247992976,1
0.865472020983429,1
0.873401412586935,1
0.5679314395474,1
0.539655118136204,0
0.666022557088234,1
0.774594982065786,1
0.634731118517291,0
0.561846830585551,0
0.487756478289256,0
0.627766516438238,0
0.957870507461124,1
0.135452936777905,0
0.217630393303125,0
0.883556848609776,1
0.811635397629927,0
0.746927970956818,0
0.089917073541532,0
0.354296380721562,1
0.280051697742749,0
0.238261879558363,0
0.14493894922286,0
0.55807828485205,0
0.424238935414185,1
0.553647380591941,0
0.396906405070345,1
0.906200494618939,1
0.673084163173771,0
0.588927965304074,1
0.63603322977683,0
0.572800090819294,0
0.421352019026288,1
0.386204022197727,0
0.199826409929197,1
0.763633158475003,1
0.545923915751076,0
0.0314808162188421,0
0.550494601195307,0
0.4510853873158,1
0.304326635264505,0
0.383423571867424,1
0.522491473543044,1
0.972068751665637,1
0.661386913155649,0
0.332413033850639,0
0.440772671279108,1
0.763390520249783,1
0.674882009739774,1
0.080773313651615,0
0.0767042612186876,0
0.140781764941341,0
0.874151994873254,1
0.764790299333495,1
0.843310980597441,1
0.828066163163559,1
0.591204312564107,1
0.296504896677869,0
0.38847803900718,0
0.652804377977246,1
0.217413534886142,1
0.439631375721024,1
0.147923346591916,0
0.650869742897087,0
0.480520302667647,0
0.531331093037644,0
0.471740693078503,1
0.229867235892868,1
0.389203599298862,1
0.211678015851855,1
0.641720221562699,0
0.709863049773492,1
0.313406070121399,1
0.701442944423808,0
0.751947495526761,1
0.704037242540626,1
0.926480488517985,1
0.340477459049858,0
0.589855205151062,0
0.20148847174086,0
0.657668902646427,0
0.186552409895946,0
0.630238033354837,1
0.810206207814645,1
0.185450393665461,0
0.333431818300657,1
0.691312495146083,1
0.456241807231184,0
0.629768013279208,0
0.495696802926318,0
0.252154125270024,0
0.0457614815747037,0
0.522675218371945,0
0.809152223173466,1
0.429012433841852,0
0.343109053394234,0
0.624635968671054,1
0.775501874121917,1
0.413785792647652,0
0.656521142259187,1
0.219922264878522,0
0.38616508994024,0
0.589827698061096,0
0.374332601639291,1
0.313156343805049,0
0.6265167764501,1
0.826004616742378,1
0.697252023024799,1
0.199703797453323,0
0.878995470687898,1
0.678909229402095,1
0.184922198117737,0
0.594209315206635,0
0.543600558704619,1
0.836350475211665,1
0.265577416494619,0
0.295587654092622,0
0.778200593194896,1
0.841490455393411,0
0.786984254742505,1
0.536852863824341,0
0.875508401293337,1
0.209156745869514,0
0.518114696135746,0
0.279402211629554,0
0.12662804549731,0
0.108854729921065,0
0.41786944030502,1
0.152756121913127,0
0.542172280821377,1
0.234534413324804,1
0.550607063745202,0
0.203941609302895,0
0.187023833233226,0
0.777312686827991,1
0.575023900713188,0
0.348226410376003,0
0.451238462795203,0
0.557389379117839,0
0.521843531886785,1
0.106955029728973,0
0.198140104413449,0
0.75186259088637,0
0.720769363194582,1
0.723135246914757,1
0.716077291763086,0
0.618146158159379,0
0.248909417614364,0
0.371306735365797,0
0.113477405981927,0
0.437213645346035,0
0.463185794049682,0
0.858243014284132,0
0.379570744180055,0
0.68855135440399,1
0.361718332465592,1
0.419596691147421,0
0.640096485280039,1
0.518903203582692,0
0.477369649253731,1
0.923944901115107,1
0.583041686607071,0
0.0699370461232198,0
0.343477027945031,1
0.122001064496075,0
0.238335267055663,0
0.555512647903824,0
0.240437006176621,1
0.421914394186476,0
0.346679903503314,0
0.48231538473609,0
0.798197979842054,1
0.277054583419508,0
0.839561818726047,1
0.395262144457657,0
0.366814285122927,1
0.164066507366204,0
0.270660073785446,0
0.659511040640751,1
0.875688843992594,1
0.495948553092851,0
0.831937453849128,1
0.476206072666061,0
0.764697462269144,0
0.0641543832622063,0
0.31295200773633,0
0.402356016536042,1
0.311820435639916,0
0.835832846350811,1
0.595862748293087,0
0.618633267203895,1
0.260645395235399,1
0.769519309252783,1
0.242111660919772,0
0.559207863007459,1
0.223482286226613,0
0.808054831910371,1
0.300772625669887,0
0.282965547509924,1
0.498804639506505,1
0.630351490050878,1
0.613847705060694,1
0.297198797981477,1
0.452258621847283,0
0.460763450938165,1
0.714537723387802,1
0.679695345684714,0
0.167863340182817,0
0.646110467323411,1
0.638417045545837,0
0.101056656436569,0
0.824613696971165,0
0.0655192354597758,0
0.459403997355129,0
0.709648381628554,1
0.524470665534611,1
0.271635698209257,1
0.430581964436872,0
0.31524869048152,0
0.486525011711754,1
0.864119450957645,0
0.813535427498531,1
0.477991675814738,1
0.476911081630247,1
0.634447348549127,1
0.508863546464434,1
0.662678074451334,0
0.695794499338214,1
0.645249045159392,0
0.413602416099299,1
0.601449181613869,0
0.961429421386506,1
0.75914107654719,1
0.414677376071924,0
0.566212856962801,0
0.866286737793585,1
0.904193042222219,1
0.642198893734588,0
0.549444243968659,1
0.753882938087127,1
0.583431217325531,1
0.14101671776135,0
0.72663133782889,1
0.560970648772054,0
0.143524312056322,1
0.11704992451865,0
0.112410681288819,0
0.522604927179616,0
0.335324144456129,0
0.308067461929922,0
0.566722658001776,0
0.720556541544028,1
0.694122122810592,0
0.268845885855391,0
0.32516134002655,0
0.441672208354203,1
0.438533820956925,0
0.84467890540776,1
0.795754821874769,1
0.726047163567065,0
0.582782229029223,1
0.826425075612827,1
0.22397747943818,1
0.769375965170971,1
0.284568512509533,1
0.480061160943593,1
0.660139608434751,0
0.665024838184898,1
0.521268026491663,1
0.479074849235588,0
0.25319226641789,0
0.53573392717168,0
0.755347876785196,1
0.329458769073085,0
0.726544648429367,0
0.191117490775419,0
0.342411498218138,1
0.572554887365918,0
0.669196836374587,0
0.450954283720488,0
0.595729880300314,1
0.406320215723689,0
0.771541094410448,1
0.721070502998447,1
0.441379326841099,0
0.292317511737326,0
0.628682171300754,0
0.435086620451545,0
0.719697040354595,1
0.647176546153745,0
0.556299886689232,1
0.812278013876223,0
0.677274667759927,0
0.144347677982681,0
0.767013886650561,0
0.321283315321266,1
0.347883301460489,1
0.591286792787228,1
0.947313731724601,1
0.754628956187967,1
0.833652391699896,1
0.429800971288036,0
0.640622004545694,1
0.295766371624269,1
0.51504325520475,1
0.86651526708252,1
0.602615992124498,1
0.517584350012531,1
0.581196912124935,1
0.471896301288008,0
0.564875986456019,0
0.153150837181744,0
0.557191945524533,1
0.76237964623097,1
0.251770562509212,1
0.132914808555614,0
0.367311451123415,1
0.0962755753634838,0
0.36467514368158,0
0.576660949865489,0
0.418397532623907,1
0.759566914457704,1
0.359485428204065,1
0.892225968694157,1
0.163015889693,0
0.260829339138977,0
0.476142217055808,1
0.232017878855503,0
0.30745494847642,0
0.444449851417866,0
0.64509760296605,1
0.773777534331763,1
0.55935542951914,0
0.596075328334395,1
0.703514971870917,1
0.207383326131404,1
0.138202651581918,0
0.437228380879863,1
0.765896033354171,1
0.144411949358189,0
0.303180890111467,0
0.67191296301925,1
0.894967595771149,1
0.611882874586801,1
0.220962623066807,0
0.396116484344169,0
0.212113292169833,1
0.422472103431121,1
0.656399034548198,1
0.404944426734957,0
0.176083751875658,0
0.609871856424179,0
0.418607056524521,0
0.258202616050068,0
0.47420966716473,0
0.417933065382074,1
0.645463401387164,0
0.723183338815519,0
0.176913019125052,1
0.40502674903063,1
0.275258827493198,1
0.466516935596729,1
0.39433655584052,0
0.50831366168035,1
0.680320579056745,1
0.191683284455421,1
0.577674049767451,0
0.220466082357981,0
0.937374053364951,1
0.619357699921333,1
0.4967582524439,0
0.234858069335865,1
0.666871123574808,1
0.468818318175798,1
0.753742691892661,1
0.411406831772718,1
0.208528223618184,0
0.434021330895659,1
0.570374996134695,1
0.654703348318531,1
0.56140829682906,1
0.461994615855541,0
0.82650862737962,1
0.874844920821852,1
0.435402446014826,0
0.28422369224482,0
0.286352035473361,1
0.397506621615795,0
0.572344908991209,1
0.660245613376701,0
0.131048741504409,1
0.440873634436309,0
0.63636457914042,0
0.277830646047767,1
0.620803666998116,1
0.235708784245353,0
0.529396307681472,1
0.654163059978293,1
0.956157951029943,0
0.0420818867664602,0
0.626944583282797,1
0.42676842997493,0
0.112279012191145,0
0.486392958038088,0
0.688746439715341,1
0.932684200953895,1
0.62851676005717,1
0.459172883591672,0
0.286877001890601,0
0.833355106857375,0
0.670046073946487,1
0.324063046432877,0
0.599016012835848,1
0.668349700329234,1
0.474784994318115,0
0.333156554009654,0
0.557934484874122,1
0.130630903145324,0
0.587219265740412,0
0.358750951101298,1
0.634586255277797,0
0.752604936331282,1
0.29745954166433,0
0.677611049461279,1
0.730253709488803,1
0.861782287018941,0
0.843969004002874,0
0.493283412889302,0
0.207531160962713,0
0.392443851979599,0
0.381973181849735,0
0.534362314394261,0
0.339974261060221,0
0.177729663729086,1
0.918928736559312,1
0.596811052862163,1
0.542538484512502,0
0.879172150945316,1
0.296832478585623,0
0.65617092491522,1
0.222622155582449,1
0.929365104046627,1
0.180262190448557,0
0.351520967686432,0
0.217767591136606,1
0.514937008123931,0
0.622370961839847,0
0.773048695112604,1
0.770495465157074,0
0.48767257830209,0
0.371354267854016,0
0.433061622190187,0
0.389255306091621,0
0.917460498820915,1
0.393356324354085,1
0.507149435676939,1
0.506341428688408,1
0.554166823290219,1
0.656637766195266,1
0.539241864742034,0
0.704486373051373,0
0.635473614928024,0
0.383248794671091,1
0.425128060280043,0
0.3248838258155,1
0.808526547741745,1
0.587768604314685,1
0.396384594312368,1
0.341475599377864,0
0.260891865586043,1
0.225885231810491,0
0.50021050392905,1
0.255662700453335,0
0.4764398523145,1
0.411580439059543,0
0.940644922637075,1
0.0393645972596935,0
0.715327884512431,0
0.78159163887339,1
0.60017199057008,1
0.36453919109321,0
0.718533049676323,1
0.312048027049735,1
0.371787522732546,1
0.435014945455421,0
0.5286756687607,0
0.625241384492496,1
0.886305872213274,1
0.525490963975053,1
0.254081625313482,0
0.942861958285223,1
0.431219825578058,0
0.272035506789022,0
0.585757448304072,1
0.243863404504347,0
0.430279895347616,1
0.458224464920149,0
0.771503213201711,1
0.126439108061494,0
0.409338578233969,1
0.386191527071768,0
0.380862371275302,0
0.122166405621693,0
0.615277836662257,0
0.726713173413602,0
0.42425985951963,0
0.442713507500015,0
0.215153656655148,0
0.249491181968943,1
0.362189053317466,0
0.146184100082397,0
0.27710254640481,0
0.894486407077968,1
0.810880677441322,1
0.698223491353835,1
0.346396097500976,1
0.411954655606398,1
0.486796848498458,1
0.47767076438172,0
0.233353016977513,0
0.553048414534103,1
0.595479599041773,0
0.0484609583358099,0
0.810710316874622,0
0.465369547314622,0
0.177534863491231,0
0.332267162233821,0
0.95715565232368,1
0.13595279958471,0
0.775626816379835,0
0.447353053648039,0
0.785284977895832,1
0.22677417156847,0
0.169319305484859,0
0.185873096736738,1
0.336138254069985,1
0.546324923287051,1
0.49781575959661,1
0.341140237864997,0
0.225691199383208,0
0.857746192391931,1
0.207875771241262,0
0.461781136085959,0
0.80888352481311,1
0.930414566580458,1
0.524485209416393,1
0.611084080108688,0
0.425850406163524,0
0.467431617215529,1
0.800641450396101,0
0.68602247640751,1
0.597433921690057,1
0.237755444274102,0
0.150592789407469,1
0.8169231442506,0
0.625586195280002,1
0.897646155201968,1
0.580505697201993,1
0.778247676152781,0
0.524572475064076,1
0.4259954998362,1
0.356460383139063,1
0.486965022339879,0
0.548840153669603,1
0.28267964328757,0
0.462713688436365,0
0.504921069510112,0
0.151546405987268,0
0.308202023948208,0
0.223996024395146,0
0.538253762033272,1
0.506413168861746,0
0.823987610438343,1
0.67084872478389,1
0.279460246310838,0
0.684513657559951,1
0.465953708925233,0
0.521944980795311,1
0.768516534661351,1
0.730020890031705,1
0.476726104649276,0
0.213006199191087,0
0.608579046803302,0
0.44078361433687,0
0.412403874961531,0
0.0808146595870043,0
0.363086667159966,0
0.149742326899087,0
0.544127351196684,1
0.112188727631597,0
0.219624825523268,0
0.783373474801082,1
0.867197293177397,1
0.257217404572437,1
0.638409970634864,0
0.689232015354068,1
0.0663468856455246,0
0.241124061543316,0
0.825931310253598,1
0.264981870097512,0
0.549278789598572,0
0.805593476607179,1
0.540784251038955,0
0.708353633589717,0
0.561999008065423,1
0.508125009153693,1
0.331813033465487,0
0.882689982315561,1
0.642757749082788,1
0.320457179587138,0
0.731441421866611,1
0.678993229083193,0
0.287940955653928,0
0.615869477264166,1
0.595402676147049,1
0.475479154861337,0
0.767509346231924,1
0.528730133023095,0
0.957806293980594,1
0.478156147119056,0
0.551869113557069,1
0.777350833507038,1
0.312943212687578,1
0.784563591854371,1
0.853791557049367,1
0.569719881037122,0
0.829414848038966,1
0.317918053562721,0
0.537639273986752,1
0.38753832407844,0
0.35940000698524,1
0.519164682552046,1
0.565989523497047,1
0.255113651333375,0
0.726718717257016,0
0.487396142640625,0
0.167977339993304,0
0.195585739357899,0
0.345636029997522,1
0.334775257529644,0
0.47776028517469,0
0.331281439249007,1
0.559598863897603,1
0.401842898251369,0
0.234028788251193,0
0.532688155998759,0
0.775463607081944,1
0.24738399131032,0
0.252246487804391,1
0.161905811917982,0
0.156490489664004,0
0.224145985833233,0
0.261446153789494,0
0.677637618691969,1
0.604214434515104,1
0.265999390679027,0
0.256128602922103,0
0.308425614380963,0
0.579751437355303,1
0.440085108765803,1
0.397672141273714,0
0.39530455973006,1
0.308280603650811,0
0.44128537178625,0
0.427940116775048,1
0.095473093971668,0
0.733965972236808,1
0.849409736580958,1
0.558883839850466,1
0.323103511439667,0
0.405271288670502,0
0.289742932301851,0
0.499223669902379,1
0.438393290632913,1
0.180801220428984,0
0.599194964179501,0
0.920971347066151,1
0.660245805499427,1
0.843866162795998,1
0.165350789337687,0
0.852305206200746,1
0.164245992314765,0
0.54648036225286,1
0.338550862742303,0
0.462508712860895,1
0.369983110609186,0
0.493304340917712,0
0.239661946021319,0
0.724692830088067,1
0.262680250691931,0
0.512156402861476,0
0.374276195773729,0
0.0773560126298164,0
0.347477634181317,0
0.244319945261141,0
0.519676486849028,1
0.679280511211707,1
0.27917285663119,1
0.845051654204997,1
0.481683704870123,0
0.39391772010594,0
0.420298009004831,1
0.616736444163945,1
0.443978562628051,0
0.544961136245204,1
0.556766025614499,1
0.222334761367811,0
0.348816198626983,1
0.500032334864659,0
0.569309064350776,0
0.337960189113495,0
0.637380530076782,1
0.401235528010678,1
0.822671845044962,1
0.674715228557465,1
0.0404705731652487,0
0.190453935787909,0
0.451690733943311,0
0.367713435601197,1
0.530302201061558,1
0.622806597642506,1
0.386890403294709,0
0.208417145597852,0
0.112605144964346,1
0.763595009508171,1
0.394116392452239,0
0.395823339516874,0
0.347094279613295,0
0.892865016019631,1
0.526813251190568,0
0.893006263168328,1
0.292848621875715,0
0.530390128090887,1
0.39563925433334,1
0.267163890233179,1
0.23889919474721,1
0.629394048172897,1
0.521380690115778,0
0.497431674080639,0
0.300798245932004,0
0.280069866861064,0
0.442887357767522,0
0.206347662697508,0
0.721230448176086,1
0.333931900110311,0
0.492609808987664,1
0.377873698356993,0
0.532659704417886,0
0.307668223426019,0
0.137427790279446,0
0.883870024646866,1
0.739214741477953,1
0.654670723125491,0
0.819820991148969,1
0.865881524337035,1
0.773584100619899,1
0.315196998466008,0
0.188688137631876,0
0.212097733993628,1
0.795023836540701,1
0.719286001515378,1
0.252978287382431,0
0.784984078785393,1
0.598970146818668,1
0.22102582655701,1
0.206811950462898,0
0.544866881536796,0
